term,rank
share personal data,0.1523892288326842
cookies tracking technologies,0.1523892288326842
collect personal data,0.13545709229571928
personal data information,0.13545709229571928
checkout without paypal,0.11852495575875437
without paypal account,0.11852495575875437
party account platform,0.10159281922178945
third party account,0.10159281922178945
sites use services,0.10159281922178945
third party service,0.10159281922178945
use sites services,0.10159281922178945
may share personal,0.08466068268482455
third party websites,0.08466068268482455
use cookies tracking,0.08466068268482455
technical usage data,0.08466068268482455
visit sites use,0.08466068268482455
send request money,0.06772854614785964
sites services may,0.06772854614785964
social media account,0.06772854614785964
account third party,0.06772854614785964
name postal address,0.06772854614785964
paypal third party,0.06772854614785964
party service providers,0.06772854614785964
use services including,0.050796409610894724
account connection third,0.050796409610894724
information technical usage,0.050796409610894724
use personal data,0.050796409610894724
information third party,0.050796409610894724
device information technical,0.050796409610894724
privacy statement information,0.050796409610894724
paypal account collect,0.050796409610894724
telephone number email,0.050796409610894724
connection third party,0.050796409610894724
use services information,0.050796409610894724
address telephone number,0.050796409610894724
usage data geolocation,0.050796409610894724
may manage preferences,0.050796409610894724
data geolocation information,0.050796409610894724
services offered paypal,0.050796409610894724
process personal data,0.050796409610894724
retain personal data,0.050796409610894724
personal data may,0.050796409610894724
provide online services,0.050796409610894724
number email address,0.050796409610894724
access sites services,0.050796409610894724
postal address telephone,0.050796409610894724
accordance privacy statement,0.050796409610894724
service providers may,0.03386427307392982
financial information date,0.03386427307392982
may require provide,0.03386427307392982
data visit sites,0.03386427307392982
may collect additional,0.03386427307392982
personal data collect,0.03386427307392982
financial institutions may,0.03386427307392982
may share information,0.03386427307392982
engage checkout without,0.03386427307392982
information following reasons,0.03386427307392982
account social media,0.03386427307392982
may collect information,0.03386427307392982
account collect personal,0.03386427307392982
financial account information,0.03386427307392982
may use cookies,0.03386427307392982
may use information,0.03386427307392982
products services unaffiliated,0.03386427307392982
information personal data,0.03386427307392982
account platform social,0.03386427307392982
personal data visit,0.03386427307392982
data transferred countries,0.03386427307392982
services access sites,0.03386427307392982
contact list information,0.03386427307392982
need comply law,0.03386427307392982
use access sites,0.03386427307392982
create account connection,0.03386427307392982
party based account,0.03386427307392982
purposes permitted required,0.03386427307392982
also share personal,0.03386427307392982
number financial account,0.03386427307392982
personal data include,0.03386427307392982
third party based,0.03386427307392982
paypal products services,0.03386427307392982
use services access,0.03386427307392982
may collect personal,0.03386427307392982
finding connecting others,0.03386427307392982
people may know,0.03386427307392982
personal data third,0.03386427307392982
add value accounts,0.03386427307392982
add value account,0.03386427307392982
data third parties,0.03386427307392982
personal data transferred,0.03386427307392982
tracking technologies learn,0.03386427307392982
personalized services offered,0.03386427307392982
child age 13,0.03386427307392982
statement personal data,0.03386427307392982
account holder choose,0.03386427307392982
choose engage checkout,0.03386427307392982
members paypal corporate,0.03386427307392982
way use services,0.03386427307392982
statement cookies tracking,0.03386427307392982
click contact us,0.03386427307392982
third party sources,0.03386427307392982
platform social media,0.03386427307392982
collect additional information,0.03386427307392982
paypal corporate family,0.03386427307392982
device use access,0.03386427307392982
via account connection,0.03386427307392982
collect information including,0.03386427307392982
offered paypal third,0.03386427307392982
collect information transaction,0.03386427307392982
permitted required law,0.03386427307392982
merchants service providers,0.03386427307392982
based account connection,0.03386427307392982
questions account information,0.03386427307392982
services provide location,0.03386427307392982
account information account,0.03386427307392982
services may collect,0.03386427307392982
business purposes permitted,0.03386427307392982
authorize account connection,0.03386427307392982
collection use information,0.03386427307392982
holder choose engage,0.03386427307392982
share third party,0.03386427307392982
personal data account,0.03386427307392982
geolocation information sites,0.03386427307392982
described privacy statement,0.03386427307392982
privacy statement personal,0.03386427307392982
help detect prevent,0.03386427307392982
detect prevent fraud,0.03386427307392982
personal data necessary,0.03386427307392982
media account may,0.03386427307392982
privacy statement may,0.03386427307392982
information use services,0.03386427307392982
require provide us,0.03386427307392982
account information personal,0.03386427307392982
comply applicable laws,0.03386427307392982
promotions perform analytics,0.01693213653696491
promptly delete unless,0.01693213653696491
protecting personal data,0.01693213653696491
provide location specific,0.01693213653696491
provide customer support,0.01693213653696491
protection personal data,0.01693213653696491
protect vital interests,0.01693213653696491
protection rules country,0.01693213653696491
provide 30 days,0.01693213653696491
provide aggregated statistical,0.01693213653696491
provide benefits associated,0.01693213653696491
provide company account,0.01693213653696491
protect sites services,0.01693213653696491
protect property services,0.01693213653696491
prompts manage preferences,0.01693213653696491
protect information described,0.01693213653696491
provide information use,0.01693213653696491
protect data maintain,0.01693213653696491
property services legal,0.01693213653696491
provide location based,0.01693213653696491
properties paypal offers,0.01693213653696491
properly try use,0.01693213653696491
prompts within experiences,0.01693213653696491
