term,rank
personal data,0.397933480783428
delivery persons,0.2080106831367919
may also,0.15374702666632445
drivers delivery,0.14470308392124653
uber app,0.13565914117616865
location data,0.13565914117616865
use personal,0.12661519843109073
uber may,0.12661519843109073
customer support,0.12661519843109073
data collect,0.11757125568601282
use services,0.11757125568601282
delivery person,0.11757125568601282
delivery recipients,0.11757125568601282
uber services,0.11757125568601282
data users,0.10852731294093491
use uber,0.10852731294093491
use data,0.099483370195857
please see,0.099483370195857
safety security,0.09043942745077908
users may,0.09043942745077908
driver delivery,0.09043942745077908
riders delivery,0.08139548470570118
data collected,0.07235154196062327
mobile device,0.07235154196062327
uber business,0.07235154196062327
permitted law,0.07235154196062327
privacy menus,0.06330759921554537
settings privacy,0.06330759921554537
restaurant partners,0.06330759921554537
products services,0.06330759921554537
collect use,0.06330759921554537
drivers riders,0.06330759921554537
uber collects,0.06330759921554537
apps websites,0.06330759921554537
may use,0.06330759921554537
uber apps,0.06330759921554537
menus uber,0.06330759921554537
data uber,0.05426365647046746
business partners,0.05426365647046746
uber partners,0.05426365647046746
uber eats,0.05426365647046746
share data,0.05426365647046746
services including,0.05426365647046746
services users,0.05426365647046746
may share,0.05426365647046746
privacy practices,0.05426365647046746
third parties,0.05426365647046746
user data,0.05426365647046746
connection use,0.05426365647046746
uber uses,0.05426365647046746
data protection,0.05426365647046746
questions comments,0.04521971372538954
also use,0.04521971372538954
also includes,0.04521971372538954
collect data,0.04521971372538954
third party,0.04521971372538954
services features,0.04521971372538954
data mobile,0.04521971372538954
uber account,0.04521971372538954
riders drivers,0.04521971372538954
law enforcement,0.04521971372538954
may collect,0.04521971372538954
provide services,0.04521971372538954
collect location,0.04521971372538954
uses data,0.03617577098031163
communications users,0.03617577098031163
identity verification,0.03617577098031163
communications uber,0.03617577098031163
includes sharing,0.03617577098031163
information regarding,0.03617577098031163
deletion request,0.03617577098031163
users uber,0.03617577098031163
services includes,0.03617577098031163
described notice,0.03617577098031163
technologies inc,0.03617577098031163
prevent use,0.03617577098031163
contact uber,0.03617577098031163
uber collect,0.03617577098031163
usage data,0.03617577098031163
users includes,0.03617577098031163
first name,0.03617577098031163
may enable,0.03617577098031163
also share,0.03617577098031163
see information,0.03617577098031163
service providers,0.03617577098031163
purposes described,0.03617577098031163
collected connection,0.03617577098031163
user personal,0.03617577098031163
collection use,0.03617577098031163
uber technologies,0.03617577098031163
services anywhere,0.03617577098031163
may request,0.03617577098031163
may include,0.03617577098031163
claims disputes,0.02713182823523373
sharing data,0.02713182823523373
rides deliveries,0.02713182823523373
relating use,0.02713182823523373
user account,0.02713182823523373
please contact,0.02713182823523373
data enable,0.02713182823523373
average rating,0.02713182823523373
data prevent,0.02713182823523373
includes using,0.02713182823523373
regulatory requirements,0.02713182823523373
legal regulatory,0.02713182823523373
background check,0.02713182823523373
uber uber,0.02713182823523373
partner transportation,0.02713182823523373
legitimate interests,0.02713182823523373
research development,0.02713182823523373
services example,0.02713182823523373
example uber,0.02713182823523373
demographic data,0.02713182823523373
collects data,0.02713182823523373
provided users,0.02713182823523373
applicable law,0.02713182823523373
user request,0.02713182823523373
trip information,0.02713182823523373
uber customer,0.02713182823523373
riders riders,0.02713182823523373
riders may,0.02713182823523373
device data,0.02713182823523373
guidelines law,0.02713182823523373
transaction information,0.02713182823523373
described section,0.02713182823523373
users communications,0.02713182823523373
users connection,0.02713182823523373
device location,0.02713182823523373
use cookies,0.02713182823523373
regarding uber,0.02713182823523373
includes user,0.02713182823523373
ratings feedback,0.02713182823523373
uber data,0.02713182823523373
enhance safety,0.02713182823523373
direct marketing,0.02713182823523373
request deletion,0.02713182823523373
enforcement authorities,0.02713182823523373
uber privacy,0.02713182823523373
uber provides,0.02713182823523373
country region,0.02713182823523373
see section,0.02713182823523373
using personal,0.02713182823523373
using uber,0.02713182823523373
information driver,0.02713182823523373
share user,0.02713182823523373
enabled uber,0.02713182823523373
phone number,0.02713182823523373
request receive,0.02713182823523373
date time,0.02713182823523373
subsidiaries affiliates,0.02713182823523373
data controller,0.02713182823523373
social media,0.02713182823523373
security purposes,0.02713182823523373
persons may,0.02713182823523373
inc data,0.02713182823523373
restaurant partner,0.02713182823523373
necessary purposes,0.02713182823523373
notify users,0.02713182823523373
example user,0.02713182823523373
check identity,0.02713182823523373
users personal,0.02713182823523373
marketing communications,0.02713182823523373
consent uber,0.02713182823523373
guest users,0.02713182823523373
data sharing,0.02713182823523373
contact information,0.02713182823523373
enable users,0.02713182823523373
extent permitted,0.02713182823523373
send users,0.02713182823523373
users request,0.02713182823523373
privacy policy,0.02713182823523373
receive services,0.018087885490155817
legal reasons,0.018087885490155817
uber referral,0.018087885490155817
data long,0.018087885490155817
provides users,0.018087885490155817
collect personal,0.018087885490155817
data practices,0.018087885490155817
uber retains,0.018087885490155817
see cookie,0.018087885490155817
devices notify,0.018087885490155817
discounts news,0.018087885490155817
government authorities,0.018087885490155817
device permissions,0.018087885490155817
receive transportation,0.018087885490155817
long necessary,0.018087885490155817
persons low,0.018087885490155817
claim dispute,0.018087885490155817
devices used,0.018087885490155817
data including,0.018087885490155817
uber guidelines,0.018087885490155817
certain types,0.018087885490155817
certain personal,0.018087885490155817
uber central,0.018087885490155817
photos submitted,0.018087885490155817
recipients drivers,0.018087885490155817
data make,0.018087885490155817
license plate,0.018087885490155817
send communications,0.018087885490155817
data includes,0.018087885490155817
uber behalf,0.018087885490155817
solutions connection,0.018087885490155817
data may,0.018087885490155817
sharing riders,0.018087885490155817
providers drivers,0.018087885490155817
choice transparency,0.018087885490155817
uber parties,0.018087885490155817
disable feature,0.018087885490155817
pickup dropoff,0.018087885490155817
see uber,0.018087885490155817
providers business,0.018087885490155817
uber apis,0.018087885490155817
uber handling,0.018087885490155817
uber accounts,0.018087885490155817
location riders,0.018087885490155817
data law,0.018087885490155817
individuals request,0.018087885490155817
data provide,0.018087885490155817
receive rides,0.018087885490155817
data created,0.018087885490155817
cookie notice,0.018087885490155817
controllers personal,0.018087885490155817
processing user,0.018087885490155817
controller personal,0.018087885490155817
deletion account,0.018087885490155817
deletion accounts,0.018087885490155817
identity background,0.018087885490155817
deliveries ordered,0.018087885490155817
processes data,0.018087885490155817
ratings available,0.018087885490155817
insurance vehicle,0.018087885490155817
terms service,0.018087885490155817
testing research,0.018087885490155817
data sources,0.018087885490155817
interact services,0.018087885490155817
data data,0.018087885490155817
data riders,0.018087885490155817
interests people,0.018087885490155817
copies data,0.018087885490155817
push notifications,0.018087885490155817
settings device,0.018087885490155817
information collection,0.018087885490155817
purposes collected,0.018087885490155817
data use,0.018087885490155817
data third,0.018087885490155817
submit questions,0.018087885490155817
submit requests,0.018087885490155817
protection law,0.018087885490155817
share information,0.018087885490155817
information collect,0.018087885490155817
data controllers,0.018087885490155817
deactivating drivers,0.018087885490155817
share certain,0.018087885490155817
credit card,0.018087885490155817
created use,0.018087885490155817
create update,0.018087885490155817
information drivers,0.018087885490155817
improve products,0.018087885490155817
information including,0.018087885490155817
purposes legitimate,0.018087885490155817
interests uber,0.018087885490155817
facilitate insurance,0.018087885490155817
connection uber,0.018087885490155817
comments complaints,0.018087885490155817
sharing personal,0.018087885490155817
individuals provide,0.018087885490155817
practices required,0.018087885490155817
communications including,0.018087885490155817
services european,0.018087885490155817
practices notice,0.018087885490155817
help us,0.018087885490155817
services data,0.018087885490155817
color license,0.018087885490155817
real time,0.018087885490155817
lawful grounds,0.018087885490155817
laws places,0.018087885490155817
policy information,0.018087885490155817
trips deliveries,0.018087885490155817
device may,0.018087885490155817
legal obligations,0.018087885490155817
data provided,0.018087885490155817
legal proceedings,0.018087885490155817
transportation companies,0.018087885490155817
preferences settings,0.018087885490155817
connection services,0.018087885490155817
conduct data,0.018087885490155817
privacy notice,0.018087885490155817
include processing,0.018087885490155817
delivery recipient,0.018087885490155817
investigate address,0.018087885490155817
connection legal,0.018087885490155817
connection claims,0.018087885490155817
data requests,0.018087885490155817
time ride,0.018087885490155817
time settings,0.018087885490155817
provide requested,0.018087885490155817
public health,0.018087885490155817
time uber,0.018087885490155817
services offer,0.018087885490155817
compliments users,0.018087885490155817
services notice,0.018087885490155817
ratings look,0.018087885490155817
complaints users,0.018087885490155817
prevent detect,0.018087885490155817
communications restaurant,0.018087885490155817
see average,0.018087885490155817
uber users,0.018087885490155817
enable features,0.018087885490155817
emergency data,0.018087885490155817
mobile devices,0.018087885490155817
riders carpool,0.018087885490155817
model color,0.018087885490155817
enable disable,0.018087885490155817
enable disallow,0.018087885490155817
rider ratings,0.018087885490155817
also send,0.018087885490155817
also see,0.018087885490155817
users nigeria,0.018087885490155817
users others,0.018087885490155817
another person,0.018087885490155817
also enable,0.018087885490155817
also collect,0.018087885490155817
users prevent,0.018087885490155817
name phone,0.018087885490155817
name photo,0.018087885490155817
enable uber,0.018087885490155817
name riders,0.018087885490155817
rental devices,0.018087885490155817
particular country,0.018087885490155817
users safety,0.018087885490155817
partners example,0.018087885490155817
anywhere else,0.018087885490155817
apps also,0.018087885490155817
user uber,0.018087885490155817
applies users,0.018087885490155817
eligibility work,0.018087885490155817
partners users,0.018087885490155817
applicable laws,0.018087885490155817
user requests,0.018087885490155817
else uber,0.018087885490155817
app uber,0.018087885490155817
partners uber,0.018087885490155817
app running,0.018087885490155817
app riders,0.018087885490155817
app open,0.018087885490155817
anywhere world,0.018087885490155817
app notifications,0.018087885490155817
menu uber,0.018087885490155817
users also,0.018087885490155817
users ask,0.018087885490155817
partners may,0.018087885490155817
riders first,0.018087885490155817
users consent,0.018087885490155817
partners legal,0.018087885490155817
users create,0.018087885490155817
riders enabled,0.018087885490155817
necessary provide,0.018087885490155817
enables users,0.018087885490155817
owners uber,0.018087885490155817
opt receiving,0.018087885490155817
account owned,0.018087885490155817
account even,0.018087885490155817
feature settings,0.018087885490155817
account data,0.018087885490155817
example may,0.018087885490155817
order information,0.018087885490155817
example rider,0.018087885490155817
requests service,0.018087885490155817
website riders,0.018087885490155817
websites apps,0.018087885490155817
websites features,0.018087885490155817
users trip,0.018087885490155817
opt outs,0.018087885490155817
occasionally update,0.018087885490155817
except users,0.018087885490155817
october 15,0.018087885490155817
offered uber,0.018087885490155817
open screen,0.018087885490155817
15 2020,0.018087885490155817
extent required,0.018087885490155817
required permitted,0.018087885490155817
required law,0.018087885490155817
requested services,0.018087885490155817
account owners,0.018087885490155817
restaurant delivery,0.018087885490155817
account settings,0.018087885490155817
users trips,0.018087885490155817
ride delivery,0.018087885490155817
owner account,0.018087885490155817
non marketing,0.018087885490155817
notice applies,0.018087885490155817
retains user,0.018087885490155817
using data,0.018087885490155817
using information,0.018087885490155817
notice describes,0.018087885490155817
notice may,0.018087885490155817
vehicle suppliers,0.018087885490155817
accounts verify,0.018087885490155817
features services,0.018087885490155817
notice use,0.018087885490155817
eta location,0.018087885490155817
