term,rank
information,0.5525641164640881
platform,0.37953898908644434
may,0.29023569753669276
company,0.21209531743066007
use,0.2065138617088006
services,0.15628076021206533
us,0.15069930449020585
privacy,0.15069930449020585
personal,0.14511784876834638
policy,0.13953639304648688
shall,0.12837348160276793
service,0.12279202588090847
third,0.11162911443718951
terms,0.11162911443718951
provide,0.11162911443718951
address,0.09488474727161109
access,0.07814038010603266
including,0.07814038010603266
party,0.07814038010603266
transaction,0.07255892438417319
collect,0.0669774686623137
also,0.0669774686623137
consent,0.061396012940454235
payment,0.055814557218594754
changes,0.055814557218594754
users,0.055814557218594754
applicable,0.05023310149673528
posts,0.05023310149673528
details,0.05023310149673528
collected,0.05023310149673528
dunzo,0.05023310149673528
data,0.05023310149673528
time,0.044651645774875806
etc,0.044651645774875806
user,0.044651645774875806
protect,0.044651645774875806
provided,0.044651645774875806
location,0.044651645774875806
delivery,0.044651645774875806
account,0.044651645774875806
parties,0.044651645774875806
partners,0.044651645774875806
device,0.044651645774875806
certain,0.044651645774875806
browser,0.03907019005301633
providers,0.03907019005301633
order,0.03907019005301633
share,0.03907019005301633
communications,0.03907019005301633
agree,0.03907019005301633
conditions,0.03907019005301633
limited,0.03907019005301633
business,0.03907019005301633
merchants,0.03348873433115685
law,0.03348873433115685
comply,0.03348873433115685
site,0.03348873433115685
required,0.03348873433115685
support,0.03348873433115685
purposes,0.03348873433115685
related,0.027907278609297377
send,0.027907278609297377
transactions,0.027907278609297377
event,0.027907278609297377
stored,0.027907278609297377
security,0.027907278609297377
request,0.027907278609297377
date,0.027907278609297377
email,0.027907278609297377
research,0.027907278609297377
card,0.027907278609297377
disclosure,0.027907278609297377
disclosed,0.027907278609297377
book,0.027907278609297377
right,0.027907278609297377
rights,0.027907278609297377
store,0.027907278609297377
improve,0.027907278609297377
receive,0.027907278609297377
contact,0.027907278609297377
partner,0.027907278609297377
complete,0.027907278609297377
websites,0.027907278609297377
mobile,0.027907278609297377
visit,0.027907278609297377
manner,0.027907278609297377
please,0.027907278609297377
type,0.027907278609297377
connection,0.027907278609297377
initiated,0.027907278609297377
process,0.027907278609297377
identify,0.027907278609297377
help,0.027907278609297377
unauthorized,0.027907278609297377
entity,0.022325822887437903
sought,0.022325822887437903
writing,0.022325822887437903
bound,0.022325822887437903
registered,0.022325822887437903
number,0.022325822887437903
non,0.022325822887437903
control,0.022325822887437903
name,0.022325822887437903
respond,0.022325822887437903
defined,0.022325822887437903
give,0.022325822887437903
grievances,0.022325822887437903
marketing,0.022325822887437903
customer,0.022325822887437903
relation,0.022325822887437903
advertisers,0.022325822887437903
internet,0.022325822887437903
content,0.022325822887437903
used,0.022325822887437903
publicly,0.022325822887437903
disclose,0.022325822887437903
search,0.016744367165578426
safety,0.016744367165578426
complaints,0.016744367165578426
record,0.016744367165578426
direct,0.016744367165578426
processed,0.016744367165578426
providing,0.016744367165578426
ii,0.016744367165578426
promotion,0.016744367165578426
interest,0.016744367165578426
internal,0.016744367165578426
ip,0.016744367165578426
liability,0.016744367165578426
history,0.016744367165578426
merchant,0.016744367165578426
names,0.016744367165578426
need,0.016744367165578426
payments,0.016744367165578426
notice,0.016744367165578426
operating,0.016744367165578426
purpose,0.016744367165578426
reasonable,0.016744367165578426
reviews,0.016744367165578426
enforce,0.016744367165578426
opt,0.016744367165578426
retain,0.016744367165578426
respect,0.016744367165578426
reserve,0.016744367165578426
emails,0.016744367165578426
requests,0.016744367165578426
remove,0.016744367165578426
general,0.016744367165578426
features,0.016744367165578426
feedback,0.016744367165578426
file,0.016744367165578426
financial,0.016744367165578426
referred,0.016744367165578426
following,0.016744367165578426
companies,0.016744367165578426
10,0.016744367165578426
case,0.016744367165578426
types,0.016744367165578426
choose,0.016744367165578426
withdrawal,0.016744367165578426
undertake,0.016744367165578426
app,0.016744367165578426
withdraw,0.016744367165578426
basis,0.016744367165578426
apply,0.016744367165578426
viewable,0.016744367165578426
without,0.016744367165578426
website,0.016744367165578426
web,0.016744367165578426
ask,0.016744367165578426
system,0.016744367165578426
better,0.016744367165578426
task,0.016744367165578426
available,0.016744367165578426
advertisement,0.016744367165578426
telephone,0.016744367165578426
allow,0.016744367165578426
advertisements,0.016744367165578426
initiate,0.011162911443718952
initiating,0.011162911443718952
policies,0.011162911443718952
made,0.011162911443718952
fields,0.011162911443718952
usage,0.011162911443718952
additionally,0.011162911443718952
immediately,0.011162911443718952
transferred,0.011162911443718952
portion,0.011162911443718952
firms,0.011162911443718952
post,0.011162911443718952
links,0.011162911443718952
form,0.011162911443718952
relating,0.011162911443718952
faith,0.011162911443718952
fraud,0.011162911443718952
